year,ISO3,ADM0_NAME,ADM0_PCODE,ADM1_NAME,ADM1_PCODE,ADM2_NAME,ADM2_PCODE,ADM3_NAME,ADM3_PCODE,F_TL,M_TL,T_TL,F_00_04,F_05_09,F_10_14,F_15_19,F_20_24,F_25_29,F_30_34,F_35_39,F_40_44,F_45_49,F_50_54,F_55_59,F_60_64,F_65_69,F_70_74,F_75_79,F_80Plus,M_00_04,M_05_09,M_10_14,M_15_19,M_20_24,M_25_29,M_30_34,M_35_39,M_40_44,M_45_49,M_50_54,M_55_59,M_60_64,M_65_69,M_70_74,M_75_79,M_80Plus,T_00_04,T_05_09,T_10_14,T_15_19,T_20_24,T_25_29,T_30_34,T_35_39,T_40_44,T_45_49,T_50_54,T_55_59,T_60_64,T_65_69,T_70_74,T_75_79,T_80Plus
2022,BGD,Bangladesh,BD,Dhaka,BD30,Faridpur,BD3029,Char Bhadrasan,BD302921,26274,22729,49003,2048,2230,2191,1876,1938,2026,2041,1915,1776,1818,1714,1405,1135,859,578,373,351,2137,2305,2035,1660,1345,1379,1428,1433,1472,1456,1329,1278,1130,958,639,434,311,4185,4535,4226,3536,3283,3405,3469,3348,3248,3274,3043,2683,2265,1817,1217,807,662
2022,BGD,Bangladesh,BD,Dhaka,BD30,Faridpur,BD3029,Faridpur Sadar,BD302947,261798,251007,512805,19204,19344,21355,21518,23036,22074,21352,20083,18043,17500,14293,12424,9386,8434,5460,4683,3609,20146,20148,21666,22632,23199,20020,18636,17901,16885,16035,13659,12037,9405,7924,4746,3545,2423,39350,39492,43021,44150,46235,42094,39988,37984,34928,33535,27952,24461,18791,16358,10206,8228,6032
2022,BGD,Bangladesh,BD,Dhaka,BD30,Faridpur,BD3029,Madhukhali,BD302956,110454,102832,213286,8522,8605,9000,8621,8658,8526,8468,8455,7896,7482,6053,5298,4212,3869,2571,2314,1904,8768,8930,9322,9247,8093,7773,7000,6669,6794,6818,5891,5116,3824,3493,2081,1774,1239,17290,17535,18322,17868,16751,16299,15468,15124,14690,14300,11944,10414,8036,7362,4652,4088,3143
2022,BGD,Bangladesh,BD,Dhaka,BD30,Faridpur,BD3029,Nagarkanda,BD302962,134014,124962,258976,11330,12007,12306,10250,10578,10413,10093,9384,9056,8652,7581,6309,4925,4628,2566,2304,1632,11339,12341,12968,11545,9969,9097,8104,7766,7307,7275,6358,5839,4967,4606,2263,1969,1249,22669,24348,25274,21795,20547,19510,18197,17150,16363,15927,13939,12148,9892,9234,4829,4273,2881
2022,BGD,Bangladesh,BD,Dhaka,BD30,Faridpur,BD3029,Sadarpur,BD302984,92833,81212,174045,7730,8000,8173,6756,6799,6883,7213,6843,6202,6201,5665,4591,3863,3187,2052,1404,1271,7814,8228,8082,6086,5238,5064,5066,5180,4990,5087,4575,4207,3722,3345,2073,1465,990,15544,16228,16255,12842,12037,11947,12279,12023,11192,11288,10240,8798,7585,6532,4125,2869,2261
2022,BGD,Bangladesh,BD,Dhaka,BD30,Faridpur,BD3029,Saltha,BD302990,78062,72950,151012,7196,7873,7643,5364,5981,6090,5700,5050,5149,4914,4521,3477,2961,2522,1466,1216,939,7250,7893,7470,6373,5589,5433,4796,4621,4150,3960,3626,3321,3007,2464,1327,1010,660,14446,15766,15113,11737,11570,11523,10496,9671,9299,8874,8147,6798,5968,4986,2793,2226,1599
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gazipur,BD3033,Gazipur Sadar,BD303330,1814333,2110866,3925199,135009,125038,123670,209178,274254,218253,161191,136351,108870,93025,71153,49756,39177,26005,19778,11773,11852,140888,129598,128055,182830,325869,313839,226004,170296,129674,103367,84093,59589,45720,28851,20503,11462,10228,275897,254636,251725,392008,600123,532092,387195,306647,238544,196392,155246,109345,84897,54856,40281,23235,22080
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gazipur,BD3033,Kaliakair,BD303332,435816,451273,887089,30715,28624,27614,39786,57290,50045,39994,35012,28702,25284,19845,14745,11822,9315,7115,5089,4819,31073,29385,29141,34053,55757,59532,47339,37683,30065,25152,20916,15414,12155,9147,6533,4157,3771,61788,58009,56755,73839,113047,109577,87333,72695,58767,50436,40761,30159,23977,18462,13648,9246,8590
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gazipur,BD3033,Kaliganj,BD303334,144272,137643,281915,10374,10678,11365,11735,12627,11985,11357,10790,10465,9831,8330,7039,5530,4609,3260,2315,1982,10749,11269,12243,12311,12947,11211,10075,9293,8632,8446,7515,6496,5068,4479,3101,2111,1697,21123,21947,23608,24046,25574,23196,21432,20083,19097,18277,15845,13535,10598,9088,6361,4426,3679
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gazipur,BD3033,Kapasia,BD303336,184428,163479,347907,13322,14358,14812,13958,14746,14859,14732,14613,13393,13151,10661,8826,7186,6021,4398,2778,2614,13755,14703,15500,14223,12176,11136,10493,10481,10521,10785,9521,8712,6587,5591,4125,2865,2305,27077,29061,30312,28181,26922,25995,25225,25094,23914,23936,20182,17538,13773,11612,8523,5643,4919
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gazipur,BD3033,Sreepur,BD303386,355187,357514,712701,27638,26845,26085,30181,38885,34979,30410,27520,24824,21424,18507,13739,11455,8196,6333,3952,4214,29192,27979,27459,28694,38140,38364,31903,26168,23009,20239,17768,13664,11667,8360,6744,4188,3976,56830,54824,53544,58875,77025,73343,62313,53688,47833,41663,36275,27403,23122,16556,13077,8140,8190
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gopalganj,BD3035,Gopalganj Sadar,BD303532,179815,171481,351296,14819,15771,16110,14199,14227,14083,14028,12745,11504,11464,9343,8665,6769,6819,3607,3340,2322,15531,16615,17347,16769,14403,12309,11296,10993,9912,9622,8246,7840,6438,6307,3263,2953,1637,30350,32386,33457,30968,28630,26392,25324,23738,21416,21086,17589,16505,13207,13126,6870,6293,3959
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gopalganj,BD3035,Kashiani,BD303543,94756,82079,176835,7506,7751,8179,6816,7120,7349,7198,6762,6073,6290,5452,4869,3948,3698,2162,2062,1521,7625,8026,8343,7130,5776,5467,5332,5125,4754,4679,4183,4212,3517,3527,1787,1677,919,15131,15777,16522,13946,12896,12816,12530,11887,10827,10969,9635,9081,7465,7225,3949,3739,2440
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gopalganj,BD3035,Kotali Para,BD303551,116460,105874,222334,9734,10650,10300,8518,8497,8698,8935,8363,7366,7371,6130,5928,4556,4497,2636,2526,1755,10162,10825,10687,8772,7738,7088,7015,6870,6297,6426,5354,5336,4069,3748,2353,1972,1162,19896,21475,20987,17290,16235,15786,15950,15233,13663,13797,11484,11264,8625,8245,4989,4498,2917
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gopalganj,BD3035,Muksudpur,BD303558,145721,130037,275758,11753,12403,13310,11263,11202,11125,10838,10189,9822,9423,8301,7058,5851,5384,3046,2775,1978,12204,12700,13320,11671,10089,9064,8300,7933,7511,7399,6511,6430,5367,5077,2646,2386,1429,23957,25103,26630,22934,21291,20189,19138,18122,17333,16822,14812,13488,11218,10461,5692,5161,3407
2022,BGD,Bangladesh,BD,Dhaka,BD30,Gopalganj,BD3035,Tungi Para,BD303591,49981,47249,97230,4362,4568,4854,3847,3647,3889,3621,3508,3061,3200,2598,2285,1787,1791,1087,1136,740,4600,4777,4932,4330,3905,3333,3049,2924,2588,2685,2303,2220,1666,1631,915,887,504,8962,9345,9786,8177,7552,7222,6670,6432,5649,5885,4901,4505,3453,3422,2002,2023,1244
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Austagram,BD304802,79590,72812,152402,9537,8557,6413,5275,5636,6170,6031,5093,4681,4378,4041,3340,3284,2673,1851,1350,1280,9631,8840,6739,5682,5135,5035,4904,4950,4039,3549,3292,2815,2478,2002,1707,1138,876,19168,17397,13152,10957,10771,11205,10935,10043,8720,7927,7333,6155,5762,4675,3558,2488,2156
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Bajitpur,BD304806,149210,135091,284301,15262,15072,13562,10804,11312,11439,10932,10243,9371,8946,7842,6435,5294,4595,3587,2357,2157,15530,15980,13799,10861,9757,9110,8444,8411,7718,7442,6771,6015,4720,4060,2850,2112,1511,30792,31052,27361,21665,21069,20549,19376,18654,17089,16388,14613,12450,10014,8655,6437,4469,3668
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Bhairab,BD304811,181682,167199,348881,18814,18813,17826,15927,13984,14043,12782,12155,11200,10680,8599,7620,5820,4911,3446,2579,2483,19791,19844,17845,15425,13162,11438,10560,10271,9128,8934,7574,7050,5205,4379,2884,2060,1649,38605,38657,35671,31352,27146,25481,23342,22426,20328,19614,16173,14670,11025,9290,6330,4639,4132
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Hossainpur,BD304827,105401,95479,200880,9820,10499,9211,7270,7782,8197,7885,7343,7078,6862,5934,4539,3929,3304,2552,1650,1546,9814,11102,9423,8108,6662,6265,5916,6010,5513,5597,5261,4395,3767,2898,2258,1311,1179,19634,21601,18634,15378,14444,14462,13801,13353,12591,12459,11195,8934,7696,6202,4810,2961,2725
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Itna,BD304833,86056,84566,170622,10295,9243,6982,5357,6080,6800,6629,5415,5067,4462,4804,3544,3715,2554,2302,1367,1440,10783,9803,7889,6557,6320,5903,5960,5685,4917,4024,3828,3077,3160,2228,2142,1230,1060,21078,19046,14871,11914,12400,12703,12589,11100,9984,8486,8632,6621,6875,4782,4444,2597,2500
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Karimganj,BD304842,161299,146680,307979,15623,16262,14511,11046,11718,12429,11908,10861,10156,9470,9140,6688,6597,4728,4248,2765,3149,16474,16903,14743,11544,10175,9819,9039,9014,8864,7993,7536,6399,5750,4264,3776,2247,2140,32097,33165,29254,22590,21893,22248,20947,19875,19020,17463,16676,13087,12347,8992,8024,5012,5289
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Katiadi,BD304845,180650,155858,336508,17580,17092,15164,12258,13037,13651,13150,12170,12280,11324,10817,7488,8025,5864,5036,2673,3041,18202,17686,15133,12204,10592,9861,9564,9164,9163,8599,8822,6954,6449,4945,4054,2360,2106,35782,34778,30297,24462,23629,23512,22714,21334,21443,19923,19639,14442,14474,10809,9090,5033,5147
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Kishoreganj Sadar,BD304849,247137,229263,476400,21965,23121,22175,19666,19743,19231,18229,17189,16351,15649,13222,10085,9057,7383,6204,3810,4057,22722,23990,22627,20644,18895,16428,14818,14525,13702,13157,12114,10371,8105,6409,5023,3011,2722,44687,47111,44802,40310,38638,35659,33047,31714,30053,28806,25336,20456,17162,13792,11227,6821,6779
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Kuliar Char,BD304854,109028,95635,204663,10599,11292,10175,7719,8179,7959,7739,7207,7254,6812,5843,4657,4175,3402,2675,1631,1710,10841,11420,9905,7857,6744,6338,5687,5646,5213,5241,4981,4274,3590,2897,2291,1419,1291,21440,22712,20080,15576,14923,14297,13426,12853,12467,12053,10824,8931,7765,6299,4966,3050,3001
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Mithamain,BD304859,58599,56956,115555,7499,6678,4708,3878,4300,4702,4241,3787,3296,3076,2982,2586,2235,1799,1274,815,743,7454,6987,5180,4740,4444,4251,4034,3815,3119,2710,2442,1971,1865,1521,1137,702,584,14953,13665,9888,8618,8744,8953,8275,7602,6415,5786,5424,4557,4100,3320,2411,1517,1327
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Nikli,BD304876,73605,69359,142964,7949,7678,5892,4426,5358,5795,5552,4764,4426,4065,4173,3407,3241,2430,2088,1216,1145,8245,7935,6396,5036,4897,4942,4855,4853,4229,3483,3336,2792,2554,2242,1666,1080,818,16194,15613,12288,9462,10255,10737,10407,9617,8655,7548,7509,6199,5795,4672,3754,2296,1963
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Pakundia,BD304879,134224,117296,251520,11417,11747,11386,10140,10233,10422,10039,9789,9288,8914,8006,6062,5167,4262,3278,2017,2057,11583,12212,11743,10191,8369,7601,6890,7143,7048,7224,6790,5859,4735,3881,2764,1721,1542,23000,23959,23129,20331,18602,18023,16929,16932,16336,16138,14796,11921,9902,8143,6042,3738,3599
2022,BGD,Bangladesh,BD,Dhaka,BD30,Kishoreganj,BD3048,Tarail,BD304892,82364,75832,158196,8467,8564,7217,5349,5735,6077,5880,5459,5039,4781,4485,3802,3305,2684,2297,1582,1641,8711,8886,7636,5842,5219,5005,4620,4590,4482,4287,3859,3360,2976,2360,1760,1206,1033,17178,17450,14853,11191,10954,11082,10500,10049,9521,9068,8344,7162,6281,5044,4057,2788,2674
2022,BGD,Bangladesh,BD,Dhaka,BD30,Madaripur,BD3054,Kalkini,BD305440,137262,123461,260723,10937,12638,12921,10779,9836,10167,10312,9746,9167,8815,8105,6085,5629,4165,3495,2238,2227,11506,13205,13276,10921,8770,7533,7535,7148,7347,6983,6953,5553,5670,4136,3341,1908,1676,22443,25843,26197,21700,18606,17700,17847,16894,16514,15798,15058,11638,11299,8301,6836,4146,3903
2022,BGD,Bangladesh,BD,Dhaka,BD30,Madaripur,BD3054,Madaripur Sadar,BD305454,177529,165568,343097,14028,15864,16616,14333,13509,13628,13675,12977,12215,11473,10713,7525,7218,4833,4191,2327,2404,14340,16017,16830,15202,13056,11287,10518,10599,10264,9423,9508,7497,7190,5101,4189,2450,2097,28368,31881,33446,29535,26565,24915,24193,23576,22479,20896,20221,15022,14408,9934,8380,4777,4501
2022,BGD,Bangladesh,BD,Dhaka,BD30,Madaripur,BD3054,Rajoir,BD305480,118878,109840,228718,9531,10512,10731,9357,8887,9210,9365,8553,8259,7432,7325,5481,4829,3733,2595,1679,1399,9977,10809,10821,9783,8635,7550,7206,7017,6627,6182,5787,5041,4859,3745,2717,1856,1228,19508,21321,21552,19140,17522,16760,16571,15570,14886,13614,13112,10522,9688,7478,5312,3535,2627
2022,BGD,Bangladesh,BD,Dhaka,BD30,Madaripur,BD3054,Shib Char,BD305487,154231,141139,295370,12672,13505,14092,12174,11275,11505,11534,10579,10375,10031,10007,7365,6742,4470,3698,1969,2238,13022,13994,14074,11855,10299,8953,8664,9029,8234,7819,7882,6619,6983,5092,4142,2447,2031,25694,27499,28166,24029,21574,20458,20198,19608,18609,17850,17889,13984,13725,9562,7840,4416,4269
2022,BGD,Bangladesh,BD,Dhaka,BD30,Manikganj,BD3056,Daulatpur,BD305610,91915,79423,171338,7944,8258,6910,5249,6426,6694,7394,6925,6930,6063,6090,4153,4148,3074,2530,1481,1646,8081,8452,7652,5701,4937,4531,4790,5036,5140,4920,4975,3975,3871,2613,2181,1323,1245,16025,16710,14562,10950,11363,11225,12184,11961,12070,10983,11065,8128,8019,5687,4711,2804,2891
2022,BGD,Bangladesh,BD,Dhaka,BD30,Manikganj,BD3056,Ghior,BD305622,78462,69045,147507,5042,5181,5328,5290,6044,6346,6242,6653,5905,5807,4935,4157,3382,2747,2117,1606,1680,5080,5256,5447,5214,5184,5028,4811,5209,4824,4778,4466,3917,3236,2475,1770,1231,1119,10122,10437,10775,10504,11228,11374,11053,11862,10729,10585,9401,8074,6618,5222,3887,2837,2799
2022,BGD,Bangladesh,BD,Dhaka,BD30,Manikganj,BD3056,Harirampur,BD305628,57202,47772,104974,3850,4004,4293,3681,4108,4321,4721,4340,4270,4011,3995,2876,2737,2000,1710,1102,1183,4002,4012,4058,3151,3011,2951,3182,3374,3319,3105,3153,2629,2647,1846,1561,956,815,7852,8016,8351,6832,7119,7272,7903,7714,7589,7116,7148,5505,5384,3846,3271,2058,1998
2022,BGD,Bangladesh,BD,Dhaka,BD30,Manikganj,BD3056,Manikganj Sadar,BD305646,188410,165310,353720,12432,12588,13299,13605,15225,15784,15701,15105,13658,13584,11416,9387,8125,6766,4845,3407,3483,12867,12723,13115,12640,13330,12250,12147,12246,11199,11085,10332,8873,7227,5882,4229,2804,2361,25299,25311,26414,26245,28555,28034,27848,27351,24857,24669,21748,18260,15352,12648,9074,6211,5844
2022,BGD,Bangladesh,BD,Dhaka,BD30,Manikganj,BD3056,Saturia,BD305670,96134,85737,181871,6219,6772,6682,6089,7424,8038,8177,7949,7504,6555,6574,4548,4482,3143,2764,1547,1667,6502,6880,7105,6637,6411,6128,6193,6338,5854,5660,5518,4525,4098,2948,2391,1375,1174,12721,13652,13787,12726,13835,14166,14370,14287,13358,12215,12092,9073,8580,6091,5155,2922,2841
2022,BGD,Bangladesh,BD,Dhaka,BD30,Manikganj,BD3056,Shibalaya,BD305678,95702,88211,183913,6691,6914,7083,6235,7219,7449,7902,7638,7012,6635,6109,5081,4077,3411,2544,1758,1944,6934,6949,7360,6557,6570,6384,6435,6524,6268,5815,5475,4843,3831,3118,2343,1533,1272,13625,13863,14443,12792,13789,13833,14337,14162,13280,12450,11584,9924,7908,6529,4887,3291,3216
2022,BGD,Bangladesh,BD,Dhaka,BD30,Manikganj,BD3056,Singair,BD305682,168653,151837,320490,12455,12683,12759,11230,13444,13981,13609,12946,12221,11594,10178,8320,7199,5671,4451,2931,2981,12811,12983,13625,12691,12186,11063,10545,10645,9270,9169,8643,7607,6665,5267,3971,2591,2105,25266,25666,26384,23921,25630,25044,24154,23591,21491,20763,18821,15927,13864,10938,8422,5522,5086
2022,BGD,Bangladesh,BD,Dhaka,BD30,Munshiganj,BD3059,Gazaria,BD305924,89636,84427,174063,6736,7060,7298,7620,7588,7593,6975,6503,6098,5573,5095,3813,3700,2722,2378,1497,1387,7184,7381,7459,7701,7311,6781,6159,5647,5053,5002,4516,3734,3419,2537,2120,1349,1074,13920,14441,14757,15321,14899,14374,13134,12150,11151,10575,9611,7547,7119,5259,4498,2846,2461
2022,BGD,Bangladesh,BD,Dhaka,BD30,Munshiganj,BD3059,Lohajang,BD305944,73559,68974,142533,5361,5393,5934,6773,6131,5782,5637,5294,5028,4609,4258,3366,3169,2095,2056,1280,1393,5512,5623,6068,5636,5815,5436,5221,5021,4553,3972,3763,2931,2949,2287,1977,1103,1107,10873,11016,12002,12409,11946,11218,10858,10315,9581,8581,8021,6297,6118,4382,4033,2383,2500
2022,BGD,Bangladesh,BD,Dhaka,BD30,Munshiganj,BD3059,Munshiganj Sadar,BD305956,218062,215757,433819,17232,16833,18187,20244,19893,19047,17831,16151,14624,12957,11729,8390,8160,5863,4713,2833,3375,17980,17493,19034,20746,20177,18102,16538,15286,14026,12288,11282,8977,8021,5732,4901,2792,2382,35212,34326,37221,40990,40070,37149,34369,31437,28650,25245,23011,17367,16181,11595,9614,5625,5757
2022,BGD,Bangladesh,BD,Dhaka,BD30,Munshiganj,BD3059,Serajdikhan,BD305974,170807,161350,332157,13464,12969,13882,14624,14568,14718,14204,12680,11792,10468,9329,7305,6250,5033,4020,2786,2715,14078,13318,14463,14842,14917,12727,11860,11119,10089,9316,8342,7131,6153,4787,3724,2438,2046,27542,26287,28345,29466,29485,27445,26064,23799,21881,19784,17671,14436,12403,9820,7744,5224,4761
2022,BGD,Bangladesh,BD,Dhaka,BD30,Munshiganj,BD3059,Sreenagar,BD305984,148737,135387,284124,11012,10485,11849,12721,12772,12945,12335,10957,10321,9406,8222,6566,5765,4659,3714,2433,2575,11454,11139,12471,11993,11402,10082,9681,9419,8694,7958,7130,6306,5583,4459,3419,2282,1915,22466,21624,24320,24714,24174,23027,22016,20376,19015,17364,15352,12872,11348,9118,7133,4715,4490
2022,BGD,Bangladesh,BD,Dhaka,BD30,Munshiganj,BD3059,Tongibari,BD305994,99878,94409,194287,7343,7514,8627,9290,8255,8316,7818,7309,6664,6084,5643,4267,3884,2988,2438,1661,1777,7667,7903,8359,8348,7732,7026,6761,6851,6303,5619,4936,4233,3987,3040,2563,1665,1416,15010,15417,16986,17638,15987,15342,14579,14160,12967,11703,10579,8500,7871,6028,5001,3326,3193
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narayanganj,BD3067,Araihazar,BD306702,210811,200723,411534,18916,19883,18362,18071,18700,17582,15585,14622,13259,12760,11253,9816,7108,5874,4086,2681,2253,19414,20798,19257,19269,18617,16034,14187,13196,11073,10503,9633,8341,7016,5508,3708,2423,1746,38330,40681,37619,37340,37317,33616,29772,27818,24332,23263,20886,18157,14124,11382,7794,5104,3999
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narayanganj,BD3067,Sonargaon,BD306704,255239,257826,513065,21048,20701,21181,24040,26069,24840,20829,18380,15745,14786,12476,10155,8366,6280,4766,2830,2747,22075,21274,21956,24075,26841,25705,21623,19374,15861,13600,11491,10016,8261,6137,4679,2727,2131,43123,41975,43137,48115,52910,50545,42452,37754,31606,28386,23967,20171,16627,12417,9445,5557,4878
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narayanganj,BD3067,Bandar,BD306706,191010,189533,380543,14950,13962,15056,17782,18787,18631,16390,14763,13525,12249,9572,7331,6241,4506,3355,1999,1911,15551,14429,15271,18393,19101,17442,15967,14770,12855,11174,9650,7769,6403,4324,3292,1761,1381,30501,28391,30327,36175,37888,36073,32357,29533,26380,23423,19222,15100,12644,8830,6647,3760,3292
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narayanganj,BD3067,Narayanganj Sadar,BD306758,947014,1022271,1969285,75010,70319,75946,103526,108839,99463,84050,75912,63033,54362,42936,29254,24063,14945,11693,7005,6658,77872,72560,77430,94921,117612,113065,97387,85038,71177,58169,48823,36755,29218,18392,12549,6480,4823,152882,142879,153376,198447,226451,212528,181437,160950,134210,112531,91759,66009,53281,33337,24242,13485,11481
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narayanganj,BD3067,Rupganj,BD306768,334783,359344,694127,27296,26645,26785,34033,37913,32791,27748,24671,21400,19109,15763,11631,10054,7090,5405,3231,3218,28611,27290,27536,32876,43196,39787,32416,27040,22714,19224,16432,12581,10569,7676,5606,3197,2593,55907,53935,54321,66909,81109,72578,60164,51711,44114,38333,32195,24212,20623,14766,11011,6428,5811
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narsingdi,BD3068,Belabo,BD306807,111830,100633,212463,9601,10543,9777,8581,8548,8508,8653,8140,7646,7081,6191,4855,4367,3367,2642,1711,1619,9700,11011,10017,8843,7612,6865,6484,6276,5969,6148,5218,4656,3869,3093,2166,1500,1206,19301,21554,19794,17424,16160,15373,15137,14416,13615,13229,11409,9511,8236,6460,4808,3211,2825
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narsingdi,BD3068,Manohardi,BD306852,160567,136957,297524,12372,13078,13025,12576,11796,12419,12407,12312,11376,10826,10066,7381,7014,5022,4250,2357,2290,12707,13552,13531,11734,9847,8563,8370,8637,8668,8671,8348,6729,5874,4622,3476,1882,1746,25079,26630,26556,24310,21643,20982,20777,20949,20044,19497,18414,14110,12888,9644,7726,4239,4036
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narsingdi,BD3068,Narsingdi Sadar,BD306860,416027,423653,839680,37440,38274,36907,36611,39178,36159,33108,29816,26594,24912,21290,16636,13637,9852,7186,4361,4066,39249,39774,39652,42070,43459,37144,32523,29252,25264,22415,20085,16251,13454,9368,6868,3859,2966,76689,78048,76559,78681,82637,73303,65631,59068,51858,47327,41375,32887,27091,19220,14054,8220,7032
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narsingdi,BD3068,Palash,BD306863,115778,113972,229750,8613,9046,9665,10263,10494,10067,9672,9223,8446,7804,6149,4873,3800,2857,2194,1375,1237,8873,9376,9773,10185,10868,9895,8543,8002,7594,7682,6607,5461,3993,2947,2031,1200,942,17486,18422,19438,20448,21362,19962,18215,17225,16040,15486,12756,10334,7793,5804,4225,2575,2179
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narsingdi,BD3068,Roypura,BD306864,324821,285546,610367,34055,33972,29713,23494,24524,24246,22860,21523,20489,18878,18418,13838,12571,9417,7592,4692,4539,34912,35367,30239,25092,20862,17536,16334,15881,14780,14308,14025,12488,10855,8829,6503,4115,3420,68967,69339,59952,48586,45386,41782,39194,37404,35269,33186,32443,26326,23426,18246,14095,8807,7959
2022,BGD,Bangladesh,BD,Dhaka,BD30,Narsingdi,BD3068,Shibpur,BD306876,175967,159336,335303,13851,15047,15526,15919,14893,13941,13636,12667,12184,10857,10112,7444,6654,4725,3992,2246,2273,14550,15657,16039,15367,13463,11313,10438,9684,9524,8984,8385,7309,6304,4626,3668,2147,1878,28401,30704,31565,31286,28356,25254,24074,22351,21708,19841,18497,14753,12958,9351,7660,4393,4151
2022,BGD,Bangladesh,BD,Dhaka,BD30,Rajbari,BD3082,Balia Kandi,BD308207,113514,107119,220633,8451,8604,9027,8596,8841,9249,9057,8304,7960,7644,6519,5256,4482,3959,2996,2409,2160,8634,8967,9212,9572,8630,8422,7896,7194,7058,6723,6161,5407,4229,3483,2288,1846,1397,17085,17571,18239,18168,17471,17671,16953,15498,15018,14367,12680,10663,8711,7442,5284,4255,3557
2022,BGD,Bangladesh,BD,Dhaka,BD30,Rajbari,BD3082,Goalandaghat,BD308229,53941,48339,102280,4376,4488,4401,3829,4500,4557,4421,3889,3637,3203,3036,2481,2201,1824,1316,940,842,4448,4523,4472,3788,3594,3885,3462,3363,3192,2802,2587,2084,1954,1756,1186,711,532,8824,9011,8873,7617,8094,8442,7883,7252,6829,6005,5623,4565,4155,3580,2502,1651,1374
